team,team_name,year,week,weekly_attendance
Dallas,Cowboys,2018,16,92851
Dallas,Cowboys,2018,17,77750
Denver,Broncos,2018,1,76761
Denver,Broncos,2018,2,76696
Denver,Broncos,2018,3,70156
Denver,Broncos,2018,4,76656
Denver,Broncos,2018,5,77982
Denver,Broncos,2018,6,76109
Denver,Broncos,2018,7,62359
Denver,Broncos,2018,8,77103
Denver,Broncos,2018,9,76270
Denver,Broncos,2018,10,NA
Denver,Broncos,2018,11,25462
Denver,Broncos,2018,12,76536
Denver,Broncos,2018,13,44392
Denver,Broncos,2018,14,69449
Denver,Broncos,2018,15,76596
Denver,Broncos,2018,16,53850
Denver,Broncos,2018,17,75947
Detroit,Lions,2018,1,61352
Detroit,Lions,2018,2,70164
Detroit,Lions,2018,3,61769
Detroit,Lions,2018,4,90155
Detroit,Lions,2018,5,63405
Detroit,Lions,2018,6,NA
Detroit,Lions,2018,7,65265
Detroit,Lions,2018,8,65237
Detroit,Lions,2018,9,66825
Detroit,Lions,2018,10,61393
Detroit,Lions,2018,11,61999
Detroit,Lions,2018,12,65684
Detroit,Lions,2018,13,60974
Detroit,Lions,2018,14,62014
Detroit,Lions,2018,15,59110
Detroit,Lions,2018,16,61641
Detroit,Lions,2018,17,77341
Green Bay,Packers,2018,1,78282
Green Bay,Packers,2018,2,78461
Green Bay,Packers,2018,3,59827
Green Bay,Packers,2018,4,78312
Green Bay,Packers,2018,5,63405
Green Bay,Packers,2018,6,77642
Green Bay,Packers,2018,7,NA
Green Bay,Packers,2018,8,75822
Green Bay,Packers,2018,9,65878
Green Bay,Packers,2018,10,78076
Green Bay,Packers,2018,11,69007
Green Bay,Packers,2018,12,66872
Green Bay,Packers,2018,13,77234
Green Bay,Packers,2018,14,77329
Green Bay,Packers,2018,15,62372
Green Bay,Packers,2018,16,77982
Green Bay,Packers,2018,17,77341
Houston,Texans,2018,1,65878
Houston,Texans,2018,2,62372
Houston,Texans,2018,3,71838
Houston,Texans,2018,4,57716
Houston,Texans,2018,5,72008
Houston,Texans,2018,6,71638
Houston,Texans,2018,7,66534
Houston,Texans,2018,8,71726
Houston,Texans,2018,9,76270
Houston,Texans,2018,10,NA
Houston,Texans,2018,11,61593
Houston,Texans,2018,12,71826
Houston,Texans,2018,13,71741
Houston,Texans,2018,14,71814
Houston,Texans,2018,15,77982
Houston,Texans,2018,16,69696
Houston,Texans,2018,17,71848
Indianapolis,Colts,2018,1,58699
Indianapolis,Colts,2018,2,57013
Indianapolis,Colts,2018,3,69696
Indianapolis,Colts,2018,4,57716
Indianapolis,Colts,2018,5,65878
Indianapolis,Colts,2018,6,77982
Indianapolis,Colts,2018,7,56848
Indianapolis,Colts,2018,8,54372
Indianapolis,Colts,2018,9,NA
Indianapolis,Colts,2018,10,57473
Indianapolis,Colts,2018,11,57401
Indianapolis,Colts,2018,12,57069
Indianapolis,Colts,2018,13,67030
Indianapolis,Colts,2018,14,71814
Indianapolis,Colts,2018,15,66654
Indianapolis,Colts,2018,16,61738
Indianapolis,Colts,2018,17,68978
Jacksonville,Jaguars,2018,1,77992
Jacksonville,Jaguars,2018,2,68527
Jacksonville,Jaguars,2018,3,64015
Jacksonville,Jaguars,2018,4,65353
Jacksonville,Jaguars,2018,5,75289
Jacksonville,Jaguars,2018,6,90767
Jacksonville,Jaguars,2018,7,66534
Jacksonville,Jaguars,2018,8,85870
Jacksonville,Jaguars,2018,9,NA
Jacksonville,Jaguars,2018,10,57473
Jacksonville,Jaguars,2018,11,67683
Jacksonville,Jaguars,2018,12,57799
Jacksonville,Jaguars,2018,13,67030
Jacksonville,Jaguars,2018,14,60344
Jacksonville,Jaguars,2018,15,67577
Jacksonville,Jaguars,2018,16,65798
Jacksonville,Jaguars,2018,17,71848
Kansas City,Chiefs,2018,1,25351
Kansas City,Chiefs,2018,2,63956
Kansas City,Chiefs,2018,3,76023
Kansas City,Chiefs,2018,4,76656
Kansas City,Chiefs,2018,5,75289
Kansas City,Chiefs,2018,6,65878
Kansas City,Chiefs,2018,7,75676
Kansas City,Chiefs,2018,8,77103
Kansas City,Chiefs,2018,9,67431
Kansas City,Chiefs,2018,10,76712
Kansas City,Chiefs,2018,11,77002
Kansas City,Chiefs,2018,12,NA
Kansas City,Chiefs,2018,13,54255
Kansas City,Chiefs,2018,14,74336
Kansas City,Chiefs,2018,15,75091
Kansas City,Chiefs,2018,16,69067
Kansas City,Chiefs,2018,17,77550
Los Angeles,Chargers,2018,1,25351
Los Angeles,Chargers,2018,2,69187
Los Angeles,Chargers,2018,3,68947
Los Angeles,Chargers,2018,4,25397
Los Angeles,Chargers,2018,5,25362
Los Angeles,Chargers,2018,6,67431
Los Angeles,Chargers,2018,7,84301
Los Angeles,Chargers,2018,8,NA
Los Angeles,Chargers,2018,9,68989
Los Angeles,Chargers,2018,10,54750
Los Angeles,Chargers,2018,11,25462
Los Angeles,Chargers,2018,12,25343
Los Angeles,Chargers,2018,13,61069
Los Angeles,Chargers,2018,14,25358
Los Angeles,Chargers,2018,15,75091
Los Angeles,Chargers,2018,16,25571
Los Angeles,Chargers,2018,17,75947
Los Angeles,Rams,2018,1,53857
Los Angeles,Rams,2018,2,66515
Los Angeles,Rams,2018,3,68947
Los Angeles,Rams,2018,4,72027
Los Angeles,Rams,2018,5,68893
Los Angeles,Rams,2018,6,76109
Los Angeles,Rams,2018,7,66597
Los Angeles,Rams,2018,8,75822
Los Angeles,Rams,2018,9,73086
Los Angeles,Rams,2018,10,72755
Los Angeles,Rams,2018,11,77002
Los Angeles,Rams,2018,12,NA
Los Angeles,Rams,2018,13,60974
Los Angeles,Rams,2018,14,61695
Los Angeles,Rams,2018,15,74210
Los Angeles,Rams,2018,16,61759
Los Angeles,Rams,2018,17,72161
Miami,Dolphins,2018,1,65184
Miami,Dolphins,2018,2,77982
Miami,Dolphins,2018,3,65667
Miami,Dolphins,2018,4,65878
Miami,Dolphins,2018,5,52708
Miami,Dolphins,2018,6,65791
Miami,Dolphins,2018,7,65265
Miami,Dolphins,2018,8,71726
Miami,Dolphins,2018,9,65533
Miami,Dolphins,2018,10,78076
Miami,Dolphins,2018,11,NA
Miami,Dolphins,2018,12,57069
Miami,Dolphins,2018,13,65155
Miami,Dolphins,2018,14,66087
Miami,Dolphins,2018,15,66841
Miami,Dolphins,2018,16,65798
Miami,Dolphins,2018,17,67420
Minnesota,Vikings,2018,1,66673
Minnesota,Vikings,2018,2,78461
Minnesota,Vikings,2018,3,66800
Minnesota,Vikings,2018,4,72027
Minnesota,Vikings,2018,5,69696
Minnesota,Vikings,2018,6,66801
Minnesota,Vikings,2018,7,77982
Minnesota,Vikings,2018,8,66801
Minnesota,Vikings,2018,9,66825
Minnesota,Vikings,2018,10,NA
Minnesota,Vikings,2018,11,61651
Minnesota,Vikings,2018,12,66872
Minnesota,Vikings,2018,13,65878
Minnesota,Vikings,2018,14,69007
Minnesota,Vikings,2018,15,66841
Minnesota,Vikings,2018,16,61641
Minnesota,Vikings,2018,17,66878
New England,Patriots,2018,1,65878
New England,Patriots,2018,2,68527
New England,Patriots,2018,3,61769
New England,Patriots,2018,4,65878
New England,Patriots,2018,5,65878
New England,Patriots,2018,6,65878
New England,Patriots,2018,7,62389
New England,Patriots,2018,8,70109
New England,Patriots,2018,9,65878
New England,Patriots,2018,10,69363
New England,Patriots,2018,11,NA
New England,Patriots,2018,12,77982
New England,Patriots,2018,13,65878
New England,Patriots,2018,14,66087
New England,Patriots,2018,15,65280
New England,Patriots,2018,16,65878
New England,Patriots,2018,17,65878
New Orleans,Saints,2018,1,73038
New Orleans,Saints,2018,2,73086
New Orleans,Saints,2018,3,74457
New Orleans,Saints,2018,4,78213
New Orleans,Saints,2018,5,73028
New Orleans,Saints,2018,6,NA
New Orleans,Saints,2018,7,70639
New Orleans,Saints,2018,8,66801
New Orleans,Saints,2018,9,73086
New Orleans,Saints,2018,10,52492
New Orleans,Saints,2018,11,73042
New Orleans,Saints,2018,12,73017
New Orleans,Saints,2018,13,93004
New Orleans,Saints,2018,14,53495
New Orleans,Saints,2018,15,74188
New Orleans,Saints,2018,16,73086
New Orleans,Saints,2018,17,73028
New York,Giants,2018,1,77992
New York,Giants,2018,2,90512
New York,Giants,2018,3,71838
New York,Giants,2018,4,78213
New York,Giants,2018,5,74221
New York,Giants,2018,6,77167
New York,Giants,2018,7,72756
New York,Giants,2018,8,77537
New York,Giants,2018,9,NA
New York,Giants,2018,10,69409
New York,Giants,2018,11,75863
New York,Giants,2018,12,69696
New York,Giants,2018,13,76465
New York,Giants,2018,14,57437
New York,Giants,2018,15,74538
New York,Giants,2018,16,61738
New York,Giants,2018,17,77750
New York,Jets,2018,1,61352
New York,Jets,2018,2,77982
New York,Jets,2018,3,67431
New York,Jets,2018,4,65353
New York,Jets,2018,5,77982
New York,Jets,2018,6,77982
New York,Jets,2018,7,77982
New York,Jets,2018,8,61397
New York,Jets,2018,9,65533
New York,Jets,2018,10,77982
New York,Jets,2018,11,NA
New York,Jets,2018,12,77982
New York,Jets,2018,13,60904
New York,Jets,2018,14,59119
New York,Jets,2018,15,77982
New York,Jets,2018,16,77982
New York,Jets,2018,17,65878
Oakland,Raiders,2018,1,53857
Oakland,Raiders,2018,2,76696
Oakland,Raiders,2018,3,65667
Oakland,Raiders,2018,4,53387
Oakland,Raiders,2018,5,25362
Oakland,Raiders,2018,6,84922
Oakland,Raiders,2018,7,NA
Oakland,Raiders,2018,8,54372
Oakland,Raiders,2018,9,69592
Oakland,Raiders,2018,10,54750
Oakland,Raiders,2018,11,62435
Oakland,Raiders,2018,12,70035
Oakland,Raiders,2018,13,54255
Oakland,Raiders,2018,14,53960
Oakland,Raiders,2018,15,44568
Oakland,Raiders,2018,16,53850
Oakland,Raiders,2018,17,77550
Philadelphia,Eagles,2018,1,69696
Philadelphia,Eagles,2018,2,56552
Philadelphia,Eagles,2018,3,69696
Philadelphia,Eagles,2018,4,69013
Philadelphia,Eagles,2018,5,69696
Philadelphia,Eagles,2018,6,77167
Philadelphia,Eagles,2018,7,69696
Philadelphia,Eagles,2018,8,85870
Philadelphia,Eagles,2018,9,NA
Philadelphia,Eagles,2018,10,69696
Philadelphia,Eagles,2018,11,73042
Philadelphia,Eagles,2018,12,69696
Philadelphia,Eagles,2018,13,69696
Philadelphia,Eagles,2018,14,93127
Philadelphia,Eagles,2018,15,74210
Philadelphia,Eagles,2018,16,69696
Philadelphia,Eagles,2018,17,63188
Pittsburgh,Steelers,2018,1,67431
Pittsburgh,Steelers,2018,2,63956
Pittsburgh,Steelers,2018,3,62571
Pittsburgh,Steelers,2018,4,62030
Pittsburgh,Steelers,2018,5,64781
Pittsburgh,Steelers,2018,6,60594
Pittsburgh,Steelers,2018,7,NA
Pittsburgh,Steelers,2018,8,63780
Pittsburgh,Steelers,2018,9,70997
Pittsburgh,Steelers,2018,10,62881
Pittsburgh,Steelers,2018,11,67683
Pittsburgh,Steelers,2018,12,76536
Pittsburgh,Steelers,2018,13,61069
Pittsburgh,Steelers,2018,14,53960
Pittsburgh,Steelers,2018,15,65280
Pittsburgh,Steelers,2018,16,73086
Pittsburgh,Steelers,2018,17,63874
San Francisco,49ers,2018,1,66673
San Francisco,49ers,2018,2,70164
San Francisco,49ers,2018,3,76023
San Francisco,49ers,2018,4,25397
San Francisco,49ers,2018,5,68337
San Francisco,49ers,2018,6,77642
San Francisco,49ers,2018,7,66597
San Francisco,49ers,2018,8,61923
San Francisco,49ers,2018,9,69592
San Francisco,49ers,2018,10,69409
San Francisco,49ers,2018,11,NA
San Francisco,49ers,2018,12,50436
San Francisco,49ers,2018,13,69009
San Francisco,49ers,2018,14,69449
San Francisco,49ers,2018,15,68836
San Francisco,49ers,2018,16,70806
San Francisco,49ers,2018,17,72161
Seattle,Seahawks,2018,1,76761
Seattle,Seahawks,2018,2,57960
Seattle,Seahawks,2018,3,69047
Seattle,Seahawks,2018,4,61845
Seattle,Seahawks,2018,5,68893
Seattle,Seahawks,2018,6,84922
Seattle,Seahawks,2018,7,NA
Seattle,Seahawks,2018,8,65237
Seattle,Seahawks,2018,9,68989
Seattle,Seahawks,2018,10,72755
Seattle,Seahawks,2018,11,69007
Seattle,Seahawks,2018,12,74002
Seattle,Seahawks,2018,13,69009
Seattle,Seahawks,2018,14,69007
Seattle,Seahawks,2018,15,68836
Seattle,Seahawks,2018,16,69067
Seattle,Seahawks,2018,17,68990
Tampa Bay,Buccaneers,2018,1,73038
Tampa Bay,Buccaneers,2018,2,56552
Tampa Bay,Buccaneers,2018,3,62571
Tampa Bay,Buccaneers,2018,4,61893
Tampa Bay,Buccaneers,2018,5,NA
Tampa Bay,Buccaneers,2018,6,72665
Tampa Bay,Buccaneers,2018,7,53682
Tampa Bay,Buccaneers,2018,8,45134
Tampa Bay,Buccaneers,2018,9,73513
Tampa Bay,Buccaneers,2018,10,52667
Tampa Bay,Buccaneers,2018,11,75863
Tampa Bay,Buccaneers,2018,12,50436
Tampa Bay,Buccaneers,2018,13,52568
Tampa Bay,Buccaneers,2018,14,53495
Tampa Bay,Buccaneers,2018,15,70031
Tampa Bay,Buccaneers,2018,16,92851
Tampa Bay,Buccaneers,2018,17,52884
Tennessee,Titans,2018,1,65184
Tennessee,Titans,2018,2,62372
Tennessee,Titans,2018,3,64015
Tennessee,Titans,2018,4,69013
Tennessee,Titans,2018,5,68202
Tennessee,Titans,2018,6,64441
Tennessee,Titans,2018,7,84301
Tennessee,Titans,2018,8,NA
Tennessee,Titans,2018,9,90466
Tennessee,Titans,2018,10,69363
Tennessee,Titans,2018,11,57401
Tennessee,Titans,2018,12,71826
Tennessee,Titans,2018,13,60904
Tennessee,Titans,2018,14,60344
Tennessee,Titans,2018,15,74538
Tennessee,Titans,2018,16,60746
Tennessee,Titans,2018,17,68978
Washington,Redskins,2018,1,61613
Washington,Redskins,2018,2,57013
Washington,Redskins,2018,3,59827
Washington,Redskins,2018,4,NA
Washington,Redskins,2018,5,73028
Washington,Redskins,2018,6,60482
Washington,Redskins,2018,7,66301
Washington,Redskins,2018,8,77537
Washington,Redskins,2018,9,62386
Washington,Redskins,2018,10,52667
Washington,Redskins,2018,11,61593
Washington,Redskins,2018,12,92076
Washington,Redskins,2018,13,69696
Washington,Redskins,2018,14,57437
Washington,Redskins,2018,15,67577
Washington,Redskins,2018,16,60746
Washington,Redskins,2018,17,63188
Arizona,Cardinals,2019,1,60687
Arizona,Cardinals,2019,2,70126
Arizona,Cardinals,2019,3,60104
Arizona,Cardinals,2019,4,60500
Arizona,Cardinals,2019,5,46012
Arizona,Cardinals,2019,6,60140
Arizona,Cardinals,2019,7,73577
Arizona,Cardinals,2019,8,73064
Arizona,Cardinals,2019,9,60986
Arizona,Cardinals,2019,10,40038
Arizona,Cardinals,2019,11,69419
Arizona,Cardinals,2019,12,NA
Arizona,Cardinals,2019,13,60944
Arizona,Cardinals,2019,14,63880
Arizona,Cardinals,2019,15,63345
Arizona,Cardinals,2019,16,69022
Arizona,Cardinals,2019,17,68665
Atlanta,Falcons,2019,1,66714
Atlanta,Falcons,2019,2,72443
Atlanta,Falcons,2019,3,60295
Atlanta,Falcons,2019,4,72108
Atlanta,Falcons,2019,5,71787
Atlanta,Falcons,2019,6,60140
Atlanta,Falcons,2019,7,71856
Atlanta,Falcons,2019,8,71483
Atlanta,Falcons,2019,9,NA
Atlanta,Falcons,2019,10,73283
Atlanta,Falcons,2019,11,73106
Atlanta,Falcons,2019,12,71463
Atlanta,Falcons,2019,13,71993
Atlanta,Falcons,2019,14,70592
Atlanta,Falcons,2019,15,70910
Atlanta,Falcons,2019,16,70873
Atlanta,Falcons,2019,17,50417
Baltimore,Ravens,2019,1,65012
Baltimore,Ravens,2019,2,70126
Baltimore,Ravens,2019,3,73390
Baltimore,Ravens,2019,4,70686
Baltimore,Ravens,2019,5,64037
Baltimore,Ravens,2019,6,70051
Baltimore,Ravens,2019,7,69012
Baltimore,Ravens,2019,8,NA
Baltimore,Ravens,2019,9,71157
Baltimore,Ravens,2019,10,45918
Baltimore,Ravens,2019,11,70731
Baltimore,Ravens,2019,12,72409
Baltimore,Ravens,2019,13,71029
Baltimore,Ravens,2019,14,69134
Baltimore,Ravens,2019,15,70545
Baltimore,Ravens,2019,16,67431
Baltimore,Ravens,2019,17,70695
Buffalo,Bills,2019,1,78523
Buffalo,Bills,2019,2,74569
Buffalo,Bills,2019,3,69448
Buffalo,Bills,2019,4,70317
Buffalo,Bills,2019,5,66910
Buffalo,Bills,2019,6,NA
Buffalo,Bills,2019,7,68340
Buffalo,Bills,2019,8,69435
Buffalo,Bills,2019,9,67685
Buffalo,Bills,2019,10,67431
Buffalo,Bills,2019,11,64187
Buffalo,Bills,2019,12,67338
Buffalo,Bills,2019,13,90445
Buffalo,Bills,2019,14,69134
Buffalo,Bills,2019,15,64694
Buffalo,Bills,2019,16,65878
Buffalo,Bills,2019,17,69016
Carolina,Panthers,2019,1,72005
Carolina,Panthers,2019,2,71101
Carolina,Panthers,2019,3,60104
Carolina,Panthers,2019,4,71699
Carolina,Panthers,2019,5,72762
Carolina,Panthers,2019,6,60087
Carolina,Panthers,2019,7,NA
Carolina,Panthers,2019,8,69083
Carolina,Panthers,2019,9,72540
Carolina,Panthers,2019,10,78090
Carolina,Panthers,2019,11,73106
Carolina,Panthers,2019,12,73068
Carolina,Panthers,2019,13,71504
Carolina,Panthers,2019,14,70592
Carolina,Panthers,2019,15,72544
Carolina,Panthers,2019,16,61845
Carolina,Panthers,2019,17,72203
Chicago,Bears,2019,1,62435
Chicago,Bears,2019,2,76885
Chicago,Bears,2019,3,67327
Chicago,Bears,2019,4,62131
Chicago,Bears,2019,5,60463
Chicago,Bears,2019,6,NA
Chicago,Bears,2019,7,62306
Chicago,Bears,2019,8,61632
Chicago,Bears,2019,9,69796
Chicago,Bears,2019,10,61758
Chicago,Bears,2019,11,70758
Chicago,Bears,2019,12,61581
Chicago,Bears,2019,13,65412
Chicago,Bears,2019,14,61276
Chicago,Bears,2019,15,78266
Chicago,Bears,2019,16,62213
Chicago,Bears,2019,17,66913
Cincinnati,Bengals,2019,1,68710
Cincinnati,Bengals,2019,2,50666
Cincinnati,Bengals,2019,3,69448
Cincinnati,Bengals,2019,4,57959
Cincinnati,Bengals,2019,5,46012
Cincinnati,Bengals,2019,6,70051
Cincinnati,Bengals,2019,7,42784
Cincinnati,Bengals,2019,8,83720
Cincinnati,Bengals,2019,9,NA
Cincinnati,Bengals,2019,10,45918
Cincinnati,Bengals,2019,11,51921
Cincinnati,Bengals,2019,12,47423
Cincinnati,Bengals,2019,13,39804
Cincinnati,Bengals,2019,14,67431
Cincinnati,Bengals,2019,15,57066
Cincinnati,Bengals,2019,16,60968
Cincinnati,Bengals,2019,17,47759
Cleveland,Browns,2019,1,67431
Cleveland,Browns,2019,2,78523
Cleveland,Browns,2019,3,67431
Cleveland,Browns,2019,4,70686
Cleveland,Browns,2019,5,70585
Cleveland,Browns,2019,6,67431
Cleveland,Browns,2019,7,NA
Cleveland,Browns,2019,8,65878
Cleveland,Browns,2019,9,76743
Cleveland,Browns,2019,10,67431
Cleveland,Browns,2019,11,67431
Cleveland,Browns,2019,12,67431
Cleveland,Browns,2019,13,62157
Cleveland,Browns,2019,14,67431
Cleveland,Browns,2019,15,63345
Cleveland,Browns,2019,16,67431
Cleveland,Browns,2019,17,47759
Dallas,Cowboys,2019,1,90353
Dallas,Cowboys,2019,2,75128
Dallas,Cowboys,2019,3,90127
Dallas,Cowboys,2019,4,73086
Dallas,Cowboys,2019,5,93024
Dallas,Cowboys,2019,6,78523
Dallas,Cowboys,2019,7,91213
Dallas,Cowboys,2019,8,NA
Dallas,Cowboys,2019,9,76107
Dallas,Cowboys,2019,10,91188
Dallas,Cowboys,2019,11,61801
Dallas,Cowboys,2019,12,65878
Dallas,Cowboys,2019,13,90445
Dallas,Cowboys,2019,14,61276
Dallas,Cowboys,2019,15,90436
Dallas,Cowboys,2019,16,69796
Dallas,Cowboys,2019,17,90646
Denver,Broncos,2019,1,52359
Denver,Broncos,2019,2,76885
Denver,Broncos,2019,3,78078
Denver,Broncos,2019,4,76219
Denver,Broncos,2019,5,25357
Denver,Broncos,2019,6,75815
Denver,Broncos,2019,7,76748
Denver,Broncos,2019,8,61653
Denver,Broncos,2019,9,76743
Denver,Broncos,2019,10,NA
Denver,Broncos,2019,11,66883
Denver,Broncos,2019,12,67338
Denver,Broncos,2019,13,74638
Denver,Broncos,2019,14,71769
Denver,Broncos,2019,15,73257
Denver,Broncos,2019,16,74115
Denver,Broncos,2019,17,76334
Detroit,Lions,2019,1,60687
Detroit,Lions,2019,2,60158
Detroit,Lions,2019,3,69796
Detroit,Lions,2019,4,65188
Detroit,Lions,2019,5,NA
Detroit,Lions,2019,6,76947
Detroit,Lions,2019,7,60314
Detroit,Lions,2019,8,58509
Detroit,Lions,2019,9,53318
Detroit,Lions,2019,10,61758
Detroit,Lions,2019,11,61801
Detroit,Lions,2019,12,57754
Detroit,Lions,2019,13,65412
Detroit,Lions,2019,14,66776
Detroit,Lions,2019,15,56515
Detroit,Lions,2019,16,74115
Detroit,Lions,2019,17,62840
Green Bay,Packers,2019,1,62435
Green Bay,Packers,2019,2,78416
Green Bay,Packers,2019,3,78078
Green Bay,Packers,2019,4,77509
Green Bay,Packers,2019,5,93024
Green Bay,Packers,2019,6,76947
Green Bay,Packers,2019,7,78160
Green Bay,Packers,2019,8,73558
Green Bay,Packers,2019,9,25435
Green Bay,Packers,2019,10,78090
Green Bay,Packers,2019,11,NA
Green Bay,Packers,2019,12,71500
Green Bay,Packers,2019,13,75950
Green Bay,Packers,2019,14,77296
Green Bay,Packers,2019,15,78266
Green Bay,Packers,2019,16,67157
Green Bay,Packers,2019,17,62840
Houston,Texans,2019,1,73039
Houston,Texans,2019,2,71651
Houston,Texans,2019,3,25349
Houston,Texans,2019,4,71699
Houston,Texans,2019,5,71787
Houston,Texans,2019,6,73323
Houston,Texans,2019,7,59977
Houston,Texans,2019,8,71893
Houston,Texans,2019,9,84771
Houston,Texans,2019,10,NA
Houston,Texans,2019,11,70731
Houston,Texans,2019,12,71727
Houston,Texans,2019,13,72025
Houston,Texans,2019,14,71769
Houston,Texans,2019,15,65265
Houston,Texans,2019,16,49036
Houston,Texans,2019,17,71794
Indianapolis,Colts,2019,1,25363
Indianapolis,Colts,2019,2,62849
Indianapolis,Colts,2019,3,60295
Indianapolis,Colts,2019,4,62259
Indianapolis,Colts,2019,5,73352
Indianapolis,Colts,2019,6,NA
Indianapolis,Colts,2019,7,59977
Indianapolis,Colts,2019,8,61653
Indianapolis,Colts,2019,9,61115
Indianapolis,Colts,2019,10,60510
Indianapolis,Colts,2019,11,61986
Indianapolis,Colts,2019,12,71727
Indianapolis,Colts,2019,13,60361
Indianapolis,Colts,2019,14,50232
Indianapolis,Colts,2019,15,73053
Indianapolis,Colts,2019,16,61845
Indianapolis,Colts,2019,17,58472
Jacksonville,Jaguars,2019,1,60157
Jacksonville,Jaguars,2019,2,71651
Jacksonville,Jaguars,2019,3,58613
Jacksonville,Jaguars,2019,4,76219
Jacksonville,Jaguars,2019,5,72762
Jacksonville,Jaguars,2019,6,64341
Jacksonville,Jaguars,2019,7,42784
Jacksonville,Jaguars,2019,8,57833
Jacksonville,Jaguars,2019,9,84771
Jacksonville,Jaguars,2019,10,NA
Jacksonville,Jaguars,2019,11,61986
Jacksonville,Jaguars,2019,12,60926
Jacksonville,Jaguars,2019,13,62633
Jacksonville,Jaguars,2019,14,57866
Jacksonville,Jaguars,2019,15,52788
Jacksonville,Jaguars,2019,16,70873
Jacksonville,Jaguars,2019,17,58472
Kansas City,Chiefs,2019,1,60157
Kansas City,Chiefs,2019,2,52748
Kansas City,Chiefs,2019,3,73390
Kansas City,Chiefs,2019,4,65188
Kansas City,Chiefs,2019,5,73352
Kansas City,Chiefs,2019,6,73323
Kansas City,Chiefs,2019,7,76748
Kansas City,Chiefs,2019,8,73558
Kansas City,Chiefs,2019,9,73615
Kansas City,Chiefs,2019,10,68864
Kansas City,Chiefs,2019,11,76252
Kansas City,Chiefs,2019,12,NA
Kansas City,Chiefs,2019,13,73548
Kansas City,Chiefs,2019,14,65878
Kansas City,Chiefs,2019,15,73257
Kansas City,Chiefs,2019,16,62213
Kansas City,Chiefs,2019,17,73680
Los Angeles,Chargers,2019,1,25363
Los Angeles,Chargers,2019,2,60158
Los Angeles,Chargers,2019,3,25349
Los Angeles,Chargers,2019,4,64278
Los Angeles,Chargers,2019,5,25357
Los Angeles,Chargers,2019,6,25425
Los Angeles,Chargers,2019,7,62431
Los Angeles,Chargers,2019,8,61632
Los Angeles,Chargers,2019,9,25435
Los Angeles,Chargers,2019,10,51954
Los Angeles,Chargers,2019,11,76252
Los Angeles,Chargers,2019,12,NA
Los Angeles,Chargers,2019,13,74638
Los Angeles,Chargers,2019,14,57866
Los Angeles,Chargers,2019,15,25446
Los Angeles,Chargers,2019,16,25380
Los Angeles,Chargers,2019,17,73680
Los Angeles,Rams,2019,1,72005
Los Angeles,Rams,2019,2,71460
Los Angeles,Rams,2019,3,67431
Los Angeles,Rams,2019,4,68117
Los Angeles,Rams,2019,5,68988
Los Angeles,Rams,2019,6,75695
Los Angeles,Rams,2019,7,71856
Los Angeles,Rams,2019,8,83720
Los Angeles,Rams,2019,9,NA
Los Angeles,Rams,2019,10,63627
Los Angeles,Rams,2019,11,70758
Los Angeles,Rams,2019,12,72409
Los Angeles,Rams,2019,13,60944
Los Angeles,Rams,2019,14,71501
Los Angeles,Rams,2019,15,90436
Los Angeles,Rams,2019,16,70103
Los Angeles,Rams,2019,17,68665
Miami,Dolphins,2019,1,65012
Miami,Dolphins,2019,2,65513
Miami,Dolphins,2019,3,90127
Miami,Dolphins,2019,4,64278
Miami,Dolphins,2019,5,NA
Miami,Dolphins,2019,6,59808
Miami,Dolphins,2019,7,68340
Miami,Dolphins,2019,8,59244
Miami,Dolphins,2019,9,59229
